Estimate,Std. Error,df,t value,Pr(>|t|),var_names,2.5 %,97.5 %
-0.39061332787131603,0.19511043686400917,14.874697015821312,-2.0020114461819962,0.06386533341603483,Intercept,-0.7662449629862036,-0.008355845897698354
-0.2709943729183121,0.09123381827991496,376.44906874645216,-2.9703280869696016,0.0031655730730789223,Distance,-0.4619972571119872,-0.09537441158759852
0.40678012856774565,0.07068999250087442,386.80332102030417,5.754423139353337,1.7704829984804792e-8,Pct. light,0.2636171245718448,0.5422473415293861
0.5583236908110754,0.23622050729815233,9.989122139020575,2.36356994232669,0.0397363453079793,Forest age: young,0.09725372559716183,1.0318545370785381
0.1448832901953858,0.1135234431240141,4.121361833913423,1.2762411552045148,0.2690472672973434,Herbivory,-0.09121801966528861,0.39945787100866453
