Estimate,Std. Error,df,t value,Pr(>|t|),var_names,2.5 %,97.5 %
0.9593021527910576,0.06266084408023194,15.114620974763401,15.309435531426162,1.3024514800008546e-10,Intercept,0.8377423756613911,1.0806552677122823
-0.08464432026516173,0.03680518959199968,355.61830645252354,-2.299793078190278,0.02203860094486121,Distance,-0.15687433341635365,-0.01272624479887537
0.12575190059570238,0.02818049924761339,363.19526083731364,4.462373057721904,1.08278468924361e-5,Pct. light,0.0705483607552999,0.18060450984516807
0.20063755857877802,0.07279879959870514,9.9297304829968,2.75605586472262,0.020391296775684964,Forest age: young,0.05653255555734629,0.344522696046004
0.062282658676359216,0.03002662917841887,339.46465070020037,2.0742474390406707,0.03880968247987804,Herbivory,0.002455916369236656,0.12111345673245869
